[NanoDet][12-31 02:21:17]INFO: Setting up data...
[NanoDet][12-31 02:21:17]INFO: Creating model...
[NanoDet][12-31 02:21:22]INFO: hyperparams: 
[NanoDet][12-31 02:21:22]INFO: Weight Averaging is enabled
[NanoDet][12-31 03:03:30]INFO: Train|Epoch26/300|Iter740(15)| lr:9.91e-04| loss_qfl:0.1228| loss_bbox:0.1169| loss_dfl:0.1260| aux_loss_qfl:0.1071| aux_loss_bbox:0.1181| aux_loss_dfl:0.1136| 
[NanoDet][12-31 03:03:51]INFO: Train|Epoch26/300|Iter750(25)| lr:9.91e-04| loss_qfl:0.1362| loss_bbox:0.1397| loss_dfl:0.1254| aux_loss_qfl:0.1181| aux_loss_bbox:0.1284| aux_loss_dfl:0.1111| 
[NanoDet][12-31 03:04:42]INFO: Train|Epoch27/300|Iter760(6)| lr:9.90e-04| loss_qfl:0.1267| loss_bbox:0.1316| loss_dfl:0.1304| aux_loss_qfl:0.0995| aux_loss_bbox:0.1213| aux_loss_dfl:0.1191| 
[NanoDet][12-31 03:05:12]INFO: Train|Epoch27/300|Iter770(16)| lr:9.90e-04| loss_qfl:0.2032| loss_bbox:0.1514| loss_dfl:0.1295| aux_loss_qfl:0.1554| aux_loss_bbox:0.1220| aux_loss_dfl:0.1141| 
[NanoDet][12-31 03:05:33]INFO: Train|Epoch27/300|Iter780(26)| lr:9.90e-04| loss_qfl:0.1121| loss_bbox:0.1314| loss_dfl:0.1254| aux_loss_qfl:0.0836| aux_loss_bbox:0.1348| aux_loss_dfl:0.1150| 
[NanoDet][12-31 03:06:37]INFO: Train|Epoch28/300|Iter790(7)| lr:9.89e-04| loss_qfl:0.0968| loss_bbox:0.1217| loss_dfl:0.1208| aux_loss_qfl:0.0767| aux_loss_bbox:0.1034| aux_loss_dfl:0.1083| 
[NanoDet][12-31 03:07:01]INFO: Train|Epoch28/300|Iter800(17)| lr:9.89e-04| loss_qfl:0.0948| loss_bbox:0.1521| loss_dfl:0.1376| aux_loss_qfl:0.0804| aux_loss_bbox:0.1358| aux_loss_dfl:0.1231| 
[NanoDet][12-31 03:07:23]INFO: Train|Epoch28/300|Iter810(27)| lr:9.89e-04| loss_qfl:0.1051| loss_bbox:0.1216| loss_dfl:0.1269| aux_loss_qfl:0.0850| aux_loss_bbox:0.1242| aux_loss_dfl:0.1157| 
[NanoDet][12-31 03:08:12]INFO: Train|Epoch29/300|Iter820(8)| lr:9.87e-04| loss_qfl:0.0950| loss_bbox:0.1239| loss_dfl:0.1232| aux_loss_qfl:0.0889| aux_loss_bbox:0.1178| aux_loss_dfl:0.1129| 
[NanoDet][12-31 03:08:35]INFO: Train|Epoch29/300|Iter830(18)| lr:9.87e-04| loss_qfl:0.1237| loss_bbox:0.1290| loss_dfl:0.1260| aux_loss_qfl:0.1098| aux_loss_bbox:0.1483| aux_loss_dfl:0.1206| 
